headline,abstract,emotion,subject,emotVal,date
When I Was Left to Speak for Both of Us,A wife reflects on the roles played in her marriage while pondering her husband’s epitaph.,joy,0,0.37079589614706066,2010-01-15
Helped to Heal by a Stranger’s Truth,A daughter comes to terms with the unease and silence that has followed her mother’s murder.,fear,0,0.16843314078884453,2010-01-22
Helped to Heal by a Stranger’s Truth,A daughter comes to terms with the unease and silence that has followed her mother’s murder.,sadness,0,0.1106347106081283,2010-01-22
Helped to Heal by a Stranger’s Truth,A daughter comes to terms with the unease and silence that has followed her mother’s murder.,joy,0,0.0693690429986399,2010-01-22
Helped to Heal by a Stranger’s Truth,A daughter comes to terms with the unease and silence that has followed her mother’s murder.,anger,0,0.061208335985751317,2010-01-22
Alone on a Path Shared by Many,"Turner Syndrome leaves a woman infertile, and forces her to mourn the loss of expectations from family and friends.",joy,77,0.14122832780155908,2010-01-29
How Could I Embrace a Village?,"I was in love with a handsome man with whom I shared a love of books, and I wanted to view that as our singular experience. Yet this was not a simple love affair between two people. ",joy,0,0.1284423970439315,2010-02-05
Explaining the Irrational: Here Goes ...,The editor of the series attempts to answer some of the prevalent questions about love he has observed Americans asking recently.,fear,0,0.08700770272045677,2010-02-13
Explaining the Irrational: Here Goes ...,The editor of the series attempts to answer some of the prevalent questions about love he has observed Americans asking recently.,joy,0,0.08509573439049803,2010-02-13
"Signs, Wonders and Fates Fulfilled","A novice monk faces two different loves, and is torn between a heavenly and an earthly calling.",joy,0,0.054262156393042424,2010-02-20
Death Bear Will See You Now,A brokenhearted woman calls on a performance artist to get over a breakup.,joy,0,0.09370200107049635,2010-03-05
"Holding Fast, Letting Go","A son learns to appreciate his difficult and troubled mother during her battle with Alzheimer’s, and after her passing.",fear,0,0.13600223147928442,2010-03-12
Our Way of Saying Goodbye,"An unconventional relationship, spanning oceans, continents and cultures.",joy,0,0.08425137085541723,2010-05-28
"From a Moment of Fear, a Lifetime of Clarity",A mugging exposes the universality of trauma and the glorious imperfections of marriage.,joy,94,0.06374406464065707,2010-12-30
Is the Husband Going to Be a Problem?,"After years of sacrifice in pursuit of two tenured positions, an academic couple faces a “Romeo and Juliet”-like plot twist.",joy,0,0.07267518032671752,2010-08-12
My Brother’s Keeper (Assembly Required),A mother’s death changes the lives of two independent adults.,sadness,41,0.22260933781535475,2010-08-19
My Brother’s Keeper (Assembly Required),A mother’s death changes the lives of two independent adults.,fear,41,0.19718741594610567,2010-08-19
"On the Precipice, Wings Spread",A young woman learns that it’s a risk to love anyone.,joy,0,0.21241622828773044,2010-08-27
"In Bitter Moments, Reaching for the Sweet","When everything went really wrong, a woman going through divorce reached for the sugary treats that made coping a bit easier.",joy,0,0.17393318475190728,2010-09-03
"In Bitter Moments, Reaching for the Sweet","When everything went really wrong, a woman going through divorce reached for the sugary treats that made coping a bit easier.",surprise,0,0.051965296853334564,2010-09-03
The Anatomy of a Breakup,A partner transitions genders and a relationship changes and breaks.,joy,0,0.10743527329451433,2010-09-10
The Anatomy of a Breakup,A partner transitions genders and a relationship changes and breaks.,surprise,0,0.06538011772306858,2010-09-10
Tunneling to the Core of Family,"A mother of a gravely ill toddler learns that parental love is layered on, with each layer a shield of denial.",surprise,0,0.05509539118545763,2010-09-23
Would Hemingway Cry?,Being footloose in life can be costly in love.,joy,0,0.1558898237013736,2010-09-30
Gifts for the Broken-Hearted,"He was 13 years my junior, and I worried that maybe I shouldn’t be playing this game with a heart that would never quite heal.",fear,33,0.05,2010-10-15
Maternal Wisdom (5 Pounds’ Worth),Sending my 11-year-old daughter off to school with her “newborn.”,joy,0,0.05737903330903661,2010-10-22
Keeping Them Company at the End,"While waiting for the doctor, we kept his body company with stories of the life-cycle events of a long marriage.",surprise,0,0.12568809407405018,2010-10-29
Keeping Them Company at the End,"While waiting for the doctor, we kept his body company with stories of the life-cycle events of a long marriage.",sadness,0,0.10064604899997834,2010-10-29
"Breathe In, Breathe Out, Fall in Love","Falling in love with someone in the meditation room happens so often that some Buddhists have a name for it: the Vipassana Romance (V.R., for short).",joy,0,0.1669804551016413,2010-11-04
"Breathe In, Breathe Out, Fall in Love","Falling in love with someone in the meditation room happens so often that some Buddhists have a name for it: the Vipassana Romance (V.R., for short).",surprise,0,0.09904663920355042,2010-11-04
The Quiet Side of Being a Soldier’s Other Half,A military wife keeps her fears to herself and lets her husband keep secret his stories of combat.,fear,0,0.44508470781170123,2010-11-11
The Quiet Side of Being a Soldier’s Other Half,A military wife keeps her fears to herself and lets her husband keep secret his stories of combat.,joy,0,0.1270395723558525,2010-11-11
The Quiet Side of Being a Soldier’s Other Half,A military wife keeps her fears to herself and lets her husband keep secret his stories of combat.,surprise,0,0.09978267487964565,2010-11-11
The Quiet Side of Being a Soldier’s Other Half,A military wife keeps her fears to herself and lets her husband keep secret his stories of combat.,sadness,0,0.08974050744102614,2010-11-11
The Quiet Side of Being a Soldier’s Other Half,A military wife keeps her fears to herself and lets her husband keep secret his stories of combat.,anger,0,0.08428322216538436,2010-11-11
Alone When the Bedbugs Bite,"The worst thing about bedbugs isn’t the bugs themselves, or even the painful bites. It’s the isolating way others react when you give them the news.",disgust,27,0.063440474120462,2010-11-18
Alone When the Bedbugs Bite,"The worst thing about bedbugs isn’t the bugs themselves, or even the painful bites. It’s the isolating way others react when you give them the news.",fear,27,0.05134539582929752,2010-11-18
We Should Dance While We Can,"In our wedding vows, we didn’t actually say for better or for worse, or discuss what we’d do when better became worse.",joy,5,0.21931189065450554,2010-11-26
We Should Dance While We Can,"In our wedding vows, we didn’t actually say for better or for worse, or discuss what we’d do when better became worse.",surprise,5,0.08158170137377387,2010-11-26
"Honey, Let’s Get a Little Divorced","There are some benefits to splitting up, but just not enough to actually end your marriage.",sadness,0,0.13763999547609296,2010-12-02
"Honey, Let’s Get a Little Divorced","There are some benefits to splitting up, but just not enough to actually end your marriage.",surprise,0,0.0772958753735395,2010-12-02
A Roomful of Yearning and Regret,"Whether you’re in an affair or the victim of one, both experiences take a toll.",fear,95,0.07259062976515197,2010-12-09
What the Rabbi Said,A woman found herself going to a kabbalist rabbi for a blessing to marry.,joy,5,0.2192789728303382,2010-12-17
What the Rabbi Said,A woman found herself going to a kabbalist rabbi for a blessing to marry.,surprise,5,0.09501774960408658,2010-12-17
A String of Bulbs Was Our Guiding Star,A road trip to show off a new baby to the family at Christmas takes a detour as darkness falls.,joy,74,0.12928147825732778,2010-12-23
A String of Bulbs Was Our Guiding Star,A road trip to show off a new baby to the family at Christmas takes a detour as darkness falls.,surprise,74,0.08965693865636643,2010-12-23
"Affirmation, Etched in Vinyl",A daughter seeks her father’s true voice to replace the memory of the sound of his death.,sadness,0,0.25208585848679926,2010-06-04
"Affirmation, Etched in Vinyl",A daughter seeks her father’s true voice to replace the memory of the sound of his death.,fear,0,0.1578726867350055,2010-06-04
"Affirmation, Etched in Vinyl",A daughter seeks her father’s true voice to replace the memory of the sound of his death.,surprise,0,0.05678311147492915,2010-06-04
Competing in My Own Reality Show,I was falling in love with him while matchmakers for a reality TV show were trying to find him a wife.,joy,27,0.20007129873008322,2010-06-11
Competing in My Own Reality Show,I was falling in love with him while matchmakers for a reality TV show were trying to find him a wife.,surprise,27,0.05494668315816033,2010-06-11
Across the Threshold of Fatherhood,"Nick Flynn always imagined that one day he would be a father, but mostly it was off his radar.",joy,0,0.09139120550921226,2010-06-18
Finding Marriage Without Losing a Self,An ex-heroin addict and escort finds the perfect man. But should she marry him?,joy,0,0.11358294867143513,2010-06-24
The Tangle of Biology and Choice,"A father’s message about family, responsibility and his own decisions seems clear, but his daughter’s understanding of it changes over time.",joy,6,0.17023392138938165,2010-07-01
What Clown Wrote This Script?,A television writer develops a show starring his girlfriend. But the network had a different idea.,joy,0,0.06753817489035197,2010-07-08
Marry a Man Who Loves His Mother,A tense mother and daughter-in-law relationship takes a surprising turn when they suddenly need each other.,fear,0,0.23698888717428146,2010-08-06
Marry a Man Who Loves His Mother,A tense mother and daughter-in-law relationship takes a surprising turn when they suddenly need each other.,anger,0,0.1319808595707115,2010-08-06
Marry a Man Who Loves His Mother,A tense mother and daughter-in-law relationship takes a surprising turn when they suddenly need each other.,joy,0,0.10514634417263907,2010-08-06
Marry a Man Who Loves His Mother,A tense mother and daughter-in-law relationship takes a surprising turn when they suddenly need each other.,surprise,0,0.05,2010-08-06
What Is Carved in Stone,A season among the petroglyphs makes a young man reconsider all those love-related text messages.,surprise,0,0.05215764750225861,2011-05-27
When a Former Life Beckons,A youthful mark turns out to be a good inoculation against atrophy.,joy,0,0.36298973543376195,2011-01-14
When a Former Life Beckons,A youthful mark turns out to be a good inoculation against atrophy.,surprise,0,0.1163764303554638,2011-01-14
Saying ‘I Don’t’ to Release the Anger,Ending the marriage freed us from our anger and disappointment.,anger,0,0.3644381209316084,2011-01-20
Saying ‘I Don’t’ to Release the Anger,Ending the marriage freed us from our anger and disappointment.,sadness,0,0.10689706821455154,2011-01-20
Saying ‘I Don’t’ to Release the Anger,Ending the marriage freed us from our anger and disappointment.,fear,0,0.059414199248907396,2011-01-20
